gen	nevals	avg        	std        	min        	max        
5961	3598  	2.38694e+09	1.19661e+10	1.07461e+09	3.61858e+11
5962	3558  	2.52253e+09	1.30994e+10	1.07461e+09	3.61687e+11
5963	3613  	2.70303e+09	1.51559e+10	1.07461e+09	3.83903e+11
5964	3601  	2.67116e+09	1.49709e+10	1.07461e+09	3.55963e+11
5965	3604  	2.23529e+09	1.00792e+10	1.07461e+09	3.68463e+11
5966	3531  	2.21279e+09	8.93528e+09	1.07461e+09	3.56599e+11
5967	3593  	2.67073e+09	1.43238e+10	1.07461e+09	3.60861e+11
5968	3538  	2.43269e+09	1.28025e+10	1.07461e+09	3.595e+11  
5969	3570  	2.60079e+09	1.42121e+10	1.07461e+09	3.73443e+11
5970	3595  	2.79148e+09	1.58754e+10	1.07461e+09	3.6894e+11 
5971	3575  	2.69278e+09	1.47657e+10	1.07461e+09	3.68594e+11
5972	3551  	2.39277e+09	1.08353e+10	1.07461e+09	3.54725e+11
5973	3617  	2.32444e+09	1.09661e+10	1.07461e+09	3.68506e+11
5974	3484  	2.37218e+09	1.03309e+10	1.07461e+09	3.56968e+11
5975	3586  	2.37348e+09	1.11506e+10	1.07461e+09	3.59849e+11
5976	3674  	2.32107e+09	1.04182e+10	1.07461e+09	3.74679e+11
5977	3677  	2.66274e+09	1.41271e+10	1.07461e+09	3.78812e+11
5978	3613  	2.33275e+09	1.09585e+10	1.07461e+09	3.74892e+11
5979	3592  	2.29925e+09	9.92855e+09	1.07461e+09	3.56079e+11
5980	3640  	2.48176e+09	1.31617e+10	1.07461e+09	3.89626e+11
5981	3626  	2.49154e+09	1.24376e+10	1.07461e+09	3.75011e+11
5982	3562  	2.79516e+09	1.58583e+10	1.07461e+09	3.59114e+11
5983	3645  	2.44793e+09	1.22409e+10	1.07461e+09	3.66368e+11
5984	3622  	2.56913e+09	1.25657e+10	1.07461e+09	3.57311e+11
5985	3608  	2.64664e+09	1.47674e+10	1.07461e+09	3.73134e+11
5986	3655  	2.49272e+09	1.25725e+10	1.07461e+09	3.56139e+11
5987	3596  	2.28782e+09	1.02258e+10	1.07461e+09	3.54364e+11
5988	3525  	2.49581e+09	1.33512e+10	1.07461e+09	3.5889e+11 
5989	3523  	2.43586e+09	1.16292e+10	1.07461e+09	3.69449e+11
5990	3581  	2.57806e+09	1.30351e+10	1.07461e+09	3.56494e+11
5991	3545  	2.65862e+09	1.55312e+10	1.07461e+09	5.44509e+11
5992	3563  	2.64482e+09	1.43413e+10	1.07461e+09	3.68664e+11
5993	3593  	2.18248e+09	7.24801e+09	1.07461e+09	2.21987e+11
5994	3598  	2.78161e+09	1.70649e+10	1.07461e+09	5.45924e+11
5995	3585  	2.34819e+09	1.15972e+10	1.07461e+09	3.67437e+11
5996	3525  	2.77683e+09	1.53444e+10	1.07461e+09	3.67257e+11
5997	3707  	2.384e+09  	1.08332e+10	1.07461e+09	3.76324e+11
5998	3618  	2.40092e+09	1.17736e+10	1.07461e+09	3.56085e+11
5999	3687  	2.51889e+09	1.25991e+10	1.07461e+09	3.68962e+11
6000	3642  	2.44029e+09	1.07854e+10	1.07461e+09	3.55553e+11
6001	3590  	2.45001e+09	1.24942e+10	1.07461e+09	3.68125e+11
6002	3636  	2.40696e+09	1.12322e+10	1.07461e+09	3.54899e+11
6003	3505  	2.4589e+09 	1.29648e+10	1.07461e+09	3.67724e+11
6004	3529  	2.35456e+09	1.13088e+10	1.07461e+09	3.68598e+11
6005	3580  	2.48491e+09	1.12058e+10	1.07455e+09	3.573e+11  
6006	3590  	2.77096e+09	1.58286e+10	1.07455e+09	3.76727e+11
6007	3670  	2.48377e+09	1.21598e+10	1.07455e+09	3.67754e+11
6008	3613  	2.53584e+09	1.36367e+10	1.07455e+09	3.57768e+11
6009	3575  	2.25513e+09	1.12172e+10	1.07455e+09	3.58516e+11
6010	3736  	2.35985e+09	1.09069e+10	1.07455e+09	3.74542e+11
6011	3650  	2.33969e+09	1.07166e+10	1.07455e+09	3.61155e+11
6012	3596  	2.34552e+09	1.00923e+10	1.07455e+09	3.54238e+11
6013	3648  	2.071e+09  	6.32191e+09	1.07455e+09	3.60517e+11
6014	3574  	2.67641e+09	1.32616e+10	1.07455e+09	3.55764e+11
6015	3580  	2.26915e+09	1.01939e+10	1.07455e+09	3.6628e+11 
6016	3644  	2.41806e+09	1.08468e+10	1.07455e+09	3.56416e+11
6017	3641  	2.40188e+09	1.16116e+10	1.07455e+09	3.6015e+11 
6018	3523  	2.59558e+09	1.31054e+10	1.07455e+09	3.5899e+11 
6019	3630  	2.78046e+09	1.60814e+10	1.07455e+09	3.88055e+11
6020	3636  	2.66521e+09	1.44656e+10	1.07455e+09	3.56843e+11
6021	3534  	2.51854e+09	1.22995e+10	1.07452e+09	3.728e+11  
6022	3734  	2.50431e+09	1.26516e+10	1.07452e+09	3.68754e+11
6023	3627  	2.53604e+09	1.35976e+10	1.07452e+09	3.58605e+11
6024	3544  	2.40827e+09	1.23481e+10	1.07452e+09	3.87386e+11
6025	3636  	2.43383e+09	1.29067e+10	1.07452e+09	3.60034e+11
6026	3575  	2.54275e+09	1.37229e+10	1.07452e+09	3.55309e+11
6027	3664  	2.44363e+09	1.1734e+10 	1.07452e+09	3.54867e+11
6028	3637  	2.44797e+09	1.30827e+10	1.07452e+09	3.69284e+11
6029	3579  	2.36877e+09	9.77698e+09	1.07439e+09	3.54036e+11
6030	3600  	2.37369e+09	1.18874e+10	1.07439e+09	3.7469e+11 
6031	3633  	2.41229e+09	1.28114e+10	1.07439e+09	3.74307e+11
6032	3544  	2.50413e+09	1.35056e+10	1.07439e+09	3.58536e+11
6033	3571  	2.76167e+09	1.43461e+10	1.07439e+09	3.67412e+11
6034	3678  	2.63083e+09	1.44033e+10	1.07439e+09	3.54943e+11
6035	3695  	2.17768e+09	9.26704e+09	1.07439e+09	3.60405e+11
6036	3616  	2.61451e+09	1.35646e+10	1.07439e+09	3.7656e+11 
6037	3648  	2.6442e+09 	1.38913e+10	1.07439e+09	3.82996e+11
6038	3475  	2.29268e+09	9.36844e+09	1.07439e+09	3.68669e+11
6039	3612  	2.63424e+09	1.51264e+10	1.07439e+09	3.69782e+11
6040	3600  	2.60656e+09	1.15262e+10	1.07439e+09	3.57197e+11
6041	3702  	2.36621e+09	1.13127e+10	1.07439e+09	3.75031e+11
6042	3594  	2.2763e+09 	1.04811e+10	1.07439e+09	3.57055e+11
6043	3646  	2.67306e+09	1.55552e+10	1.07439e+09	5.45274e+11
6044	3592  	2.46191e+09	1.20803e+10	1.07439e+09	3.59725e+11
6045	3597  	2.81067e+09	1.63092e+10	1.07439e+09	3.69219e+11
6046	3622  	2.59086e+09	1.48229e+10	1.07439e+09	3.61482e+11
6047	3609  	2.42187e+09	1.16713e+10	1.07439e+09	3.56617e+11
6048	3594  	2.42161e+09	1.20854e+10	1.07439e+09	3.62568e+11
6049	3606  	2.40486e+09	1.0171e+10 	1.07439e+09	3.58756e+11
6050	3560  	2.24277e+09	1.10469e+10	1.07439e+09	3.75225e+11
6051	3589  	2.11762e+09	6.02374e+09	1.07439e+09	1.98479e+11
6052	3593  	2.52069e+09	1.2104e+10 	1.07439e+09	3.55924e+11
6053	3577  	2.56642e+09	1.40374e+10	1.07439e+09	3.61655e+11
6054	3496  	2.37181e+09	1.15661e+10	1.07439e+09	3.59257e+11
6055	3562  	2.57547e+09	1.36841e+10	1.07439e+09	3.72772e+11
6056	3660  	2.7027e+09 	1.58393e+10	1.07439e+09	3.7446e+11 
6057	3647  	2.59635e+09	1.37333e+10	1.07439e+09	3.74271e+11
6058	3569  	2.74185e+09	1.56165e+10	1.07439e+09	3.68077e+11
6059	3690  	2.59419e+09	1.43008e+10	1.07439e+09	3.68231e+11
6060	3653  	2.76091e+09	1.51589e+10	1.07439e+09	3.60441e+11
6061	3487  	2.2573e+09 	9.16161e+09	1.07439e+09	3.55457e+11
6062	3571  	2.42404e+09	1.12409e+10	1.07439e+09	3.67981e+11
6063	3677  	2.33789e+09	1.11549e+10	1.07439e+09	3.56282e+11
6064	3618  	2.55563e+09	1.4085e+10 	1.07439e+09	3.66698e+11
6065	3585  	2.65262e+09	1.36691e+10	1.07439e+09	3.74855e+11
6066	3532  	2.25734e+09	9.17904e+09	1.07439e+09	3.54203e+11
6067	3704  	2.35284e+09	1.12709e+10	1.07439e+09	3.74645e+11
6068	3587  	2.55383e+09	1.24615e+10	1.07439e+09	3.67069e+11
6069	3614  	2.49542e+09	1.30351e+10	1.07439e+09	3.74039e+11
6070	3657  	2.33534e+09	9.81732e+09	1.07439e+09	3.54376e+11
6071	3658  	2.40645e+09	1.14167e+10	1.07439e+09	3.57134e+11
6072	3635  	2.42349e+09	1.21079e+10	1.07439e+09	3.59114e+11
6073	3592  	2.45041e+09	1.21169e+10	1.07439e+09	3.60756e+11
6074	3602  	2.57224e+09	1.41554e+10	1.07439e+09	3.55303e+11
6075	3639  	2.31216e+09	8.80813e+09	1.07439e+09	3.54489e+11
6076	3561  	2.56889e+09	1.47451e+10	1.07439e+09	3.67366e+11
6077	3616  	2.48172e+09	1.32835e+10	1.07439e+09	3.60747e+11
6078	3620  	2.61914e+09	1.35564e+10	1.07439e+09	3.66718e+11
6079	3635  	2.59962e+09	1.39523e+10	1.07439e+09	3.60501e+11
6080	3608  	2.6509e+09 	1.49235e+10	1.07439e+09	3.57674e+11
6081	3557  	2.62795e+09	1.39838e+10	1.07439e+09	3.67897e+11
6082	3623  	2.46471e+09	1.19276e+10	1.07439e+09	3.67194e+11
6083	3577  	2.56434e+09	1.34605e+10	1.07439e+09	3.59596e+11
6084	3624  	2.47782e+09	1.27612e+10	1.07439e+09	3.68641e+11
6085	3491  	2.5177e+09 	1.39089e+10	1.07429e+09	3.55538e+11
6086	3700  	2.73996e+09	1.45487e+10	1.07439e+09	3.76187e+11
6087	3567  	2.56391e+09	1.35944e+10	1.07439e+09	3.67075e+11
6088	3710  	2.76135e+09	1.58347e+10	1.07439e+09	3.688e+11  
6089	3682  	2.51211e+09	1.312e+10  	1.07439e+09	3.56623e+11
6090	3637  	2.53317e+09	1.45391e+10	1.07439e+09	3.72618e+11
6091	3513  	2.65982e+09	1.42689e+10	1.07439e+09	3.73478e+11
6092	3588  	2.40232e+09	1.20241e+10	1.07439e+09	3.77218e+11
6093	3580  	2.56946e+09	1.36774e+10	1.07439e+09	3.61759e+11
6094	3615  	2.26655e+09	9.70712e+09	1.07439e+09	3.69419e+11
6095	3552  	2.1817e+09 	8.69075e+09	1.07439e+09	3.55051e+11
6096	3588  	2.34662e+09	1.02937e+10	1.07439e+09	3.74243e+11
6097	3631  	2.40778e+09	1.19999e+10	1.07439e+09	3.75099e+11
6098	3561  	2.57927e+09	1.38514e+10	1.07439e+09	3.73868e+11
6099	3593  	2.32721e+09	1.18014e+10	1.07439e+09	3.5633e+11 
6100	3620  	2.66252e+09	1.42548e+10	1.07439e+09	3.71099e+11
6101	3553  	2.38405e+09	1.20506e+10	1.07439e+09	3.59384e+11
6102	3567  	2.32023e+09	9.0675e+09 	1.07439e+09	3.54669e+11
6103	3625  	2.70106e+09	1.43775e+10	1.07439e+09	3.5973e+11 
6104	3621  	2.60055e+09	1.33817e+10	1.07439e+09	3.54931e+11
6105	3641  	2.64526e+09	1.40163e+10	1.07439e+09	3.59958e+11
6106	3593  	2.31357e+09	1.04426e+10	1.07439e+09	3.55496e+11
6107	3598  	2.42358e+09	1.2292e+10 	1.07439e+09	3.6784e+11 
6108	3597  	2.02493e+09	5.37126e+09	1.07439e+09	1.988e+11  
6109	3534  	2.39287e+09	1.09862e+10	1.07439e+09	3.56577e+11
6110	3684  	2.53459e+09	1.17782e+10	1.07439e+09	3.74174e+11
6111	3570  	2.27999e+09	1.05628e+10	1.07439e+09	3.54207e+11
6112	3565  	2.50531e+09	1.20063e+10	1.07439e+09	3.54291e+11
6113	3592  	2.4826e+09 	1.2057e+10 	1.07439e+09	3.55676e+11
6114	3542  	2.79467e+09	1.62559e+10	1.07439e+09	3.74623e+11
6115	3605  	2.41039e+09	1.13347e+10	1.07439e+09	3.55053e+11
6116	3569  	2.36523e+09	1.27078e+10	1.07439e+09	3.56517e+11
6117	3575  	2.61989e+09	1.42825e+10	1.07439e+09	3.56878e+11
6118	3559  	2.67474e+09	1.49506e+10	1.07439e+09	3.74578e+11
6119	3620  	2.33456e+09	1.11845e+10	1.07439e+09	3.63119e+11
6120	3667  	2.55404e+09	1.41783e+10	1.07439e+09	3.56413e+11
6121	3671  	2.49519e+09	1.28831e+10	1.07439e+09	3.55912e+11
6122	3590  	2.44572e+09	1.23165e+10	1.07439e+09	3.72849e+11
6123	3662  	2.38408e+09	1.09577e+10	1.07439e+09	3.55752e+11
6124	3676  	2.65145e+09	1.4975e+10 	1.07439e+09	3.75497e+11
6125	3577  	2.28462e+09	1.02467e+10	1.07439e+09	3.55999e+11
6126	3601  	2.40949e+09	1.13174e+10	1.07439e+09	3.54495e+11
6127	3625  	2.5636e+09 	1.34749e+10	1.07439e+09	3.7528e+11 
6128	3602  	2.20586e+09	8.80461e+09	1.07439e+09	3.5817e+11 
6129	3617  	2.34033e+09	1.11511e+10	1.07439e+09	3.72416e+11
6130	3543  	2.69078e+09	1.43964e+10	1.07439e+09	3.75581e+11
6131	3567  	2.50382e+09	1.27874e+10	1.07439e+09	3.70024e+11
6132	3583  	2.61579e+09	1.36567e+10	1.07439e+09	3.68568e+11
6133	3608  	2.51172e+09	1.30959e+10	1.07439e+09	3.68962e+11
6134	3634  	2.46954e+09	1.31085e+10	1.07439e+09	3.62344e+11
6135	3659  	2.56157e+09	1.35722e+10	1.07439e+09	3.75129e+11
6136	3607  	2.6232e+09 	1.49231e+10	1.07439e+09	3.74735e+11
6137	3648  	2.36099e+09	1.02515e+10	1.07439e+09	3.57121e+11
6138	3593  	2.59029e+09	1.43674e+10	1.07439e+09	3.56118e+11
6139	3599  	2.42886e+09	1.24302e+10	1.07439e+09	3.61389e+11
6140	3577  	2.43911e+09	1.3155e+10 	1.07439e+09	3.55485e+11
6141	3603  	2.63341e+09	1.46055e+10	1.07439e+09	3.6801e+11 
6142	3615  	2.26768e+09	8.17075e+09	1.07439e+09	3.67134e+11
6143	3550  	2.37796e+09	1.11962e+10	1.07439e+09	3.54352e+11
6144	3609  	2.6003e+09 	1.45158e+10	1.07439e+09	3.59777e+11
6145	3629  	2.57141e+09	1.31318e+10	1.07439e+09	3.60725e+11
6146	3580  	2.40154e+09	1.21736e+10	1.07439e+09	3.60215e+11
6147	3493  	2.77857e+09	1.54693e+10	1.07439e+09	3.74329e+11
6148	3619  	2.42369e+09	1.21551e+10	1.07439e+09	3.61023e+11
6149	3642  	2.28332e+09	1.04356e+10	1.07439e+09	3.74443e+11
6150	3579  	2.37294e+09	1.03706e+10	1.07439e+09	3.56385e+11
6151	3554  	2.37795e+09	1.18978e+10	1.07439e+09	3.70023e+11
6152	3562  	2.22889e+09	9.26005e+09	1.07439e+09	3.5613e+11 
6153	3631  	2.39714e+09	1.07397e+10	1.07439e+09	3.74939e+11
6154	3624  	2.43738e+09	1.099e+10  	1.07439e+09	3.55831e+11
6155	3579  	2.29375e+09	1.0383e+10 	1.07439e+09	3.58541e+11
6156	3550  	2.47703e+09	1.17825e+10	1.07439e+09	3.54801e+11
6157	3566  	2.76225e+09	1.53733e+10	1.07439e+09	3.87741e+11
6158	3601  	2.26956e+09	9.20639e+09	1.07439e+09	3.54676e+11
6159	3676  	2.54909e+09	1.21754e+10	1.07439e+09	3.77577e+11
6160	3647  	2.29764e+09	1.13947e+10	1.07439e+09	3.66606e+11
6161	3692  	2.48058e+09	1.26734e+10	1.07439e+09	3.75261e+11
6162	3574  	2.61215e+09	1.51832e+10	1.07439e+09	3.77111e+11
6163	3587  	2.77627e+09	1.60021e+10	1.07439e+09	3.85355e+11
6164	3534  	2.37329e+09	1.05942e+10	1.07439e+09	3.66135e+11
6165	3520  	2.40081e+09	1.21294e+10	1.07439e+09	3.5614e+11 
6166	3578  	2.20649e+09	8.54186e+09	1.07439e+09	3.68378e+11
6167	3602  	2.33254e+09	9.60441e+09	1.07439e+09	3.74781e+11
6168	3610  	2.68456e+09	1.40709e+10	1.07439e+09	3.5821e+11 
6169	3498  	2.37533e+09	1.18363e+10	1.07439e+09	3.56208e+11
6170	3617  	2.54651e+09	1.24072e+10	1.07439e+09	3.66884e+11
6171	3582  	2.6678e+09 	1.48319e+10	1.07439e+09	3.72886e+11
6172	3554  	2.45394e+09	1.15301e+10	1.07439e+09	3.60437e+11
6173	3609  	2.71949e+09	1.4721e+10 	1.07439e+09	3.73097e+11
6174	3635  	2.62487e+09	1.44768e+10	1.07439e+09	3.6833e+11 
6175	3631  	2.55777e+09	1.32506e+10	1.07439e+09	3.67396e+11
6176	3573  	2.59503e+09	1.39426e+10	1.07439e+09	3.62508e+11
6177	3549  	2.28322e+09	1.00844e+10	1.07439e+09	3.81733e+11
6178	3654  	2.28729e+09	1.13297e+10	1.07439e+09	3.66453e+11
6179	3611  	2.5879e+09 	1.26166e+10	1.07439e+09	3.74161e+11
6180	3651  	2.64524e+09	1.56222e+10	1.07439e+09	3.89611e+11
6181	3592  	2.65381e+09	1.43504e+10	1.07439e+09	3.89345e+11
6182	3538  	2.54315e+09	1.3253e+10 	1.07439e+09	3.68854e+11
6183	3650  	2.7571e+09 	1.57828e+10	1.07439e+09	3.89356e+11
6184	3516  	2.56429e+09	1.37939e+10	1.07439e+09	3.59207e+11
6185	3666  	2.55879e+09	1.28176e+10	1.07439e+09	3.552e+11  
6186	3588  	2.25539e+09	8.87444e+09	1.07439e+09	3.55058e+11
6187	3538  	2.54635e+09	1.42396e+10	1.07439e+09	3.88789e+11
6188	3633  	2.41647e+09	1.19693e+10	1.07439e+09	3.61453e+11
6189	3693  	2.69362e+09	1.53311e+10	1.07439e+09	3.67686e+11
6190	3550  	2.64463e+09	1.45741e+10	1.07439e+09	3.61169e+11
6191	3579  	2.53899e+09	1.17072e+10	1.07439e+09	3.74625e+11
6192	3535  	2.44056e+09	1.17821e+10	1.07439e+09	3.57514e+11
6193	3579  	2.32159e+09	9.73113e+09	1.07439e+09	3.54527e+11
6194	3614  	2.49476e+09	1.28941e+10	1.07439e+09	3.55135e+11
6195	3647  	2.46646e+09	1.11495e+10	1.07439e+09	3.54872e+11
6196	3620  	2.7152e+09 	1.51226e+10	1.07439e+09	3.67734e+11
6197	3621  	2.7034e+09 	1.46905e+10	1.07439e+09	3.61098e+11
6198	3525  	2.32441e+09	1.05607e+10	1.07439e+09	3.5712e+11 
6199	3620  	2.48321e+09	1.38245e+10	1.07439e+09	3.71111e+11
6200	3584  	2.56054e+09	1.46702e+10	1.07439e+09	3.68536e+11
6201	3654  	2.28497e+09	9.64373e+09	1.07439e+09	3.54581e+11
6202	3559  	2.56328e+09	1.32301e+10	1.07439e+09	3.68701e+11
6203	3587  	2.23486e+09	8.5537e+09 	1.07439e+09	3.54252e+11
6204	3631  	2.57196e+09	1.31369e+10	1.07439e+09	3.68797e+11
6205	3617  	2.39701e+09	1.13964e+10	1.07439e+09	3.74227e+11
6206	3619  	2.52681e+09	1.33657e+10	1.07439e+09	3.74235e+11
6207	3597  	2.23034e+09	9.61037e+09	1.07439e+09	3.56584e+11
6208	3650  	2.44811e+09	1.01533e+10	1.07439e+09	3.57611e+11
6209	3646  	2.41862e+09	1.14294e+10	1.07439e+09	3.74962e+11
6210	3596  	2.27047e+09	9.61938e+09	1.07439e+09	3.58658e+11
6211	3569  	2.28107e+09	9.53187e+09	1.07439e+09	3.74428e+11
6212	3689  	2.34233e+09	9.79572e+09	1.07434e+09	3.56139e+11
6213	3555  	2.55482e+09	1.44888e+10	1.07434e+09	3.56275e+11
6214	3632  	2.68373e+09	1.58929e+10	1.07434e+09	3.75889e+11
6215	3559  	2.36023e+09	1.09985e+10	1.07434e+09	3.6715e+11 
6216	3523  	2.60992e+09	1.41562e+10	1.07434e+09	3.5845e+11 
6217	3658  	2.60618e+09	1.28659e+10	1.07434e+09	3.74402e+11
6218	3550  	2.42772e+09	1.12228e+10	1.07434e+09	3.73967e+11
6219	3524  	2.28264e+09	1.07407e+10	1.07434e+09	3.69568e+11
6220	3575  	2.49127e+09	1.24287e+10	1.07434e+09	3.68515e+11
6221	3642  	2.32595e+09	1.13734e+10	1.07434e+09	3.74645e+11
6222	3633  	2.52275e+09	1.25562e+10	1.07434e+09	3.7305e+11 
6223	3650  	2.43874e+09	1.18442e+10	1.07434e+09	3.56666e+11
6224	3610  	2.19285e+09	9.12166e+09	1.07434e+09	3.56828e+11
6225	3567  	2.55232e+09	1.35002e+10	1.07434e+09	3.55387e+11
6226	3635  	2.44869e+09	1.21111e+10	1.07434e+09	3.54175e+11
6227	3609  	2.32102e+09	1.03257e+10	1.07434e+09	3.75291e+11
6228	3550  	2.60241e+09	1.51569e+10	1.07434e+09	3.68529e+11
6229	3671  	2.52484e+09	1.265e+10  	1.07434e+09	3.68214e+11
6230	3663  	2.74064e+09	1.52004e+10	1.07434e+09	3.73982e+11
6231	3703  	2.46245e+09	1.14208e+10	1.07434e+09	3.55908e+11
6232	3562  	2.29418e+09	1.09845e+10	1.07434e+09	3.55755e+11
6233	3557  	2.40009e+09	1.27387e+10	1.07434e+09	3.74332e+11
6234	3541  	2.502e+09  	1.339e+10  	1.07434e+09	3.57089e+11
6235	3591  	2.48205e+09	1.27616e+10	1.07434e+09	3.74708e+11
6236	3586  	2.33867e+09	1.08348e+10	1.07434e+09	3.62869e+11
6237	3624  	2.75341e+09	1.60466e+10	1.07434e+09	3.68878e+11
6238	3620  	2.54841e+09	1.2587e+10 	1.07434e+09	3.55675e+11
6239	3629  	2.42523e+09	1.33083e+10	1.07434e+09	3.67076e+11
6240	3607  	2.51135e+09	1.23433e+10	1.07434e+09	3.61699e+11
6241	3638  	2.39025e+09	1.28411e+10	1.07434e+09	5.44325e+11
6242	3592  	2.24128e+09	9.88193e+09	1.07434e+09	3.62039e+11
6243	3674  	2.62621e+09	1.36447e+10	1.07434e+09	3.6945e+11 
6244	3698  	2.54617e+09	1.23185e+10	1.07434e+09	3.74027e+11
6245	3608  	2.44542e+09	1.0569e+10 	1.07434e+09	3.61541e+11
6246	3643  	2.48804e+09	1.33042e+10	1.07434e+09	3.6646e+11 
6247	3659  	2.82597e+09	1.51707e+10	1.07434e+09	3.66835e+11
6248	3535  	2.53368e+09	1.37047e+10	1.07434e+09	3.7767e+11 
6249	3500  	2.18774e+09	7.54407e+09	1.07434e+09	3.53471e+11
6250	3667  	2.35333e+09	1.12252e+10	1.07434e+09	3.60586e+11
6251	3598  	2.44761e+09	1.20828e+10	1.07434e+09	3.69507e+11
6252	3609  	2.31751e+09	1.02413e+10	1.07434e+09	3.56319e+11
6253	3655  	2.50993e+09	1.15121e+10	1.07434e+09	3.58797e+11
6254	3635  	2.53201e+09	1.34117e+10	1.07434e+09	3.60464e+11
6255	3577  	2.16551e+09	8.64135e+09	1.07434e+09	3.76951e+11
6256	3603  	2.5308e+09 	1.26371e+10	1.07434e+09	3.87645e+11
6257	3685  	2.40017e+09	1.09057e+10	1.07434e+09	3.56404e+11
6258	3625  	2.56173e+09	1.34933e+10	1.07434e+09	3.6057e+11 
6259	3596  	2.36425e+09	1.13994e+10	1.07434e+09	3.63359e+11
6260	3591  	2.37297e+09	1.15391e+10	1.07434e+09	3.54781e+11
6261	3656  	2.44466e+09	1.14533e+10	1.07434e+09	3.56018e+11
6262	3600  	2.68476e+09	1.42723e+10	1.07434e+09	3.69493e+11
6263	3581  	2.47308e+09	1.32117e+10	1.07434e+09	3.59618e+11
6264	3522  	2.59985e+09	1.3864e+10 	1.07434e+09	3.57402e+11
6265	3623  	2.36873e+09	1.09167e+10	1.07434e+09	3.56078e+11
6266	3654  	2.39948e+09	1.10689e+10	1.07434e+09	3.57039e+11
6267	3614  	2.55807e+09	1.35228e+10	1.07434e+09	3.876e+11  
6268	3590  	2.43845e+09	1.25141e+10	1.07434e+09	3.70962e+11
6269	3647  	2.47943e+09	1.35452e+10	1.07434e+09	3.74744e+11
6270	3676  	2.5815e+09 	1.36161e+10	1.07434e+09	3.74809e+11
6271	3475  	2.23845e+09	8.33673e+09	1.07434e+09	3.59129e+11
6272	3697  	2.58831e+09	1.34441e+10	1.07434e+09	3.73795e+11
6273	3602  	2.52953e+09	1.34976e+10	1.07434e+09	3.59985e+11
6274	3615  	2.48113e+09	1.16786e+10	1.07434e+09	3.56212e+11
6275	3622  	2.22214e+09	8.211e+09  	1.07434e+09	3.6068e+11 
6276	3583  	2.66231e+09	1.43925e+10	1.07434e+09	3.74424e+11
6277	3621  	2.71618e+09	1.56841e+10	1.07434e+09	3.88825e+11
6278	3489  	2.31088e+09	1.06812e+10	1.07434e+09	3.73995e+11
6279	3637  	2.55711e+09	1.29349e+10	1.07434e+09	3.56042e+11
6280	3570  	2.50941e+09	1.24635e+10	1.07434e+09	3.84885e+11
6281	3588  	2.70439e+09	1.5219e+10 	1.07434e+09	3.78098e+11
6282	3680  	2.51882e+09	1.2941e+10 	1.07434e+09	3.61432e+11
6283	3473  	2.53474e+09	1.35804e+10	1.07434e+09	3.748e+11  
6284	3686  	2.90453e+09	1.63634e+10	1.07434e+09	3.60241e+11
6285	3604  	2.75152e+09	1.49377e+10	1.07434e+09	3.62522e+11
6286	3614  	2.73991e+09	1.55115e+10	1.07434e+09	3.82304e+11
6287	3667  	2.46984e+09	1.27888e+10	1.07434e+09	3.54587e+11
6288	3637  	2.41205e+09	1.15747e+10	1.07434e+09	3.55125e+11
6289	3601  	2.68823e+09	1.47019e+10	1.07434e+09	3.56205e+11
6290	3537  	2.56999e+09	1.26693e+10	1.07434e+09	3.6042e+11 
6291	3594  	2.5507e+09 	1.35499e+10	1.07434e+09	3.83197e+11
6292	3548  	2.31063e+09	9.95774e+09	1.07434e+09	3.60814e+11
6293	3576  	2.54511e+09	1.30261e+10	1.07434e+09	3.56997e+11
6294	3565  	2.61398e+09	1.42245e+10	1.07434e+09	3.74174e+11
6295	3602  	2.4508e+09 	1.18787e+10	1.07434e+09	3.61382e+11
6296	3718  	2.63875e+09	1.40564e+10	1.07434e+09	3.74872e+11
6297	3628  	2.43613e+09	1.14737e+10	1.07434e+09	3.56888e+11
6298	3530  	2.47306e+09	1.22496e+10	1.07434e+09	3.69486e+11
6299	3624  	2.41128e+09	1.23926e+10	1.07434e+09	3.69622e+11
6300	3620  	2.37241e+09	1.0739e+10 	1.07434e+09	3.74428e+11
6301	3474  	2.44967e+09	1.32202e+10	1.07434e+09	3.7456e+11 
6302	3695  	2.49818e+09	1.12561e+10	1.07434e+09	3.74206e+11
6303	3601  	2.54763e+09	1.31946e+10	1.07434e+09	3.75556e+11
6304	3625  	2.3886e+09 	1.15607e+10	1.07434e+09	3.54931e+11
6305	3660  	2.2936e+09 	9.73321e+09	1.07434e+09	3.73798e+11
6306	3595  	2.36534e+09	1.04686e+10	1.07434e+09	3.89536e+11
6307	3593  	2.52034e+09	1.29963e+10	1.07434e+09	3.77838e+11
6308	3616  	2.33553e+09	1.14974e+10	1.07434e+09	3.77774e+11
6309	3570  	2.73155e+09	1.63746e+10	1.07434e+09	3.74649e+11
6310	3563  	2.61076e+09	1.36817e+10	1.07434e+09	3.67942e+11
6311	3629  	2.52298e+09	1.34065e+10	1.07434e+09	3.59235e+11
6312	3625  	2.39197e+09	1.22139e+10	1.07434e+09	3.68119e+11
6313	3621  	2.5991e+09 	1.44592e+10	1.07434e+09	3.5982e+11 
6314	3515  	2.30732e+09	9.78625e+09	1.07434e+09	3.6845e+11 
6315	3682  	2.64522e+09	1.29873e+10	1.07434e+09	3.57331e+11
6316	3565  	2.63924e+09	1.41283e+10	1.07434e+09	3.77984e+11
